post_id,verdict,veracity,veracity_group,ai_generated,boost_count,author_id,author_followers,author_out_degree,ic_spread_1step
19612,vero,0,vero,False,1,19590,6092,358,30.0588
387499,non verificabile,5,non_verificabile,False,0,464447,153,4,0.3594
301695,non verificabile,5,non_verificabile,False,0,365952,135,8,1.5487
230509,non verificabile,5,non_verificabile,False,0,177570,2025,176,13.8229
234257,non verificabile,5,non_verificabile,False,2,231001,3920,290,45.9337
230588,vero,0,vero,False,0,177578,5149,185,11.9487
177573,non verificabile,5,non_verificabile,False,0,177561,1223,185,18.3608
180654,vero,0,vero,False,0,178882,353,31,2.8685
234266,non verificabile,5,non_verificabile,False,0,19819,1822,77,9.5717
230950,misto,2,misto,False,1,19653,427,35,4.9812
57441,vero,0,vero,False,0,57440,116364,1158,78.6834
230601,non verificabile,5,non_verificabile,False,0,230756,850,19,1.5153
302477,non verificabile,5,non_verificabile,False,0,97763,2450,149,17.0619
230808,vero,0,vero,False,0,177745,5149,185,11.9487
177612,misto,2,misto,False,0,177609,8005,540,47.7898
580159,non verificabile,5,non_verificabile,False,0,663645,255,2,0.0556
264658,misto,2,misto,False,5,979,10382,1317,195.9112
580158,non verificabile,5,non_verificabile,False,0,663645,255,2,0.0556
59919,misto,2,misto,False,6,979,10382,1317,195.9112
259217,misto,2,misto,False,4,979,10382,1317,195.9112
234607,falso,4,falso,False,0,180491,705,31,8.3746
940410,vero,0,vero,False,0,23537,1993,239,32.2557
940412,vero,0,vero,False,0,23537,1993,239,32.2557
177780,vero,0,vero,False,0,177745,5149,185,11.9487
940414,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
177770,misto,2,misto,False,0,177770,8005,540,47.7898
231339,non verificabile,5,non_verificabile,False,0,231822,454,16,1.4006
709583,vero,0,vero,False,8,979,10382,1317,195.9112
231027,non verificabile,5,non_verificabile,False,0,177643,605,158,10.0137
940421,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940416,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
66735,non verificabile,5,non_verificabile,False,0,66734,16,3,0.26
940420,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940432,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940433,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940417,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940435,misto,2,misto,False,0,23537,1993,239,32.2557
231025,non verificabile,5,non_verificabile,False,0,177643,605,158,10.0137
940437,non verificabile,5,non_verificabile,False,0,23537,1993,239,32.2557
940438,misto,2,misto,False,0,23537,1993,239,32.2557
231022,vero,0,vero,False,0,177792,6190,269,20.604
234294,non verificabile,5,non_verificabile,False,0,238318,1948,77,6.4999
589355,non verificabile,5,non_verificabile,False,0,216875,2234,230,19.8753
177667,non verificabile,5,non_verificabile,False,1,177623,25,31,6.8272
231165,non verificabile,5,non_verificabile,False,0,19677,1929,58,3.8531
231098,non verificabile,5,non_verificabile,False,0,201121,1631,1805,122.5812
234287,non verificabile,5,non_verificabile,False,0,231632,242,4,0.6199
1118689,misto,2,misto,False,0,84107,8435,437,43.8333
66656,misto,2,misto,False,1,66519,375,16,1.8831
234299,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234300,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
180659,non verificabile,5,non_verificabile,False,1,180659,950,174,23.4305
234303,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
1118697,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
234305,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
20606,vero,0,vero,False,1,20522,7719,288,25.0047
84198,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
19690,non verificabile,5,non_verificabile,False,1,19590,6092,358,30.0588
84197,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
177918,non verificabile,5,non_verificabile,False,1,177770,8005,540,47.7898
294084,misto,2,misto,False,0,66519,375,16,1.8831
231289,non verificabile,5,non_verificabile,False,1,230663,1621,114,15.4615
180808,vero,0,vero,False,0,178882,353,31,2.8685
19702,vero,0,vero,False,1,19559,3536,248,28.9722
231318,non verificabile,5,non_verificabile,False,0,178863,910,927,36.8363
300569,non verificabile,5,non_verificabile,False,1,96888,7091,806,103.7672
76284,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
387240,non verificabile,5,non_verificabile,False,0,262,10382,1317,195.9112
19745,non verificabile,5,non_verificabile,False,1,19745,12596,569,40.5311
19737,non verificabile,5,non_verificabile,False,2,19737,42,16,2.1481
387421,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
387425,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
279813,non verificabile,5,non_verificabile,False,1,331752,529,15,2.1693
20681,non verificabile,5,non_verificabile,False,0,20605,3035,188,15.046
177872,non verificabile,5,non_verificabile,False,2,177546,347,12,1.2937
231364,non verificabile,5,non_verificabile,False,2,231861,548,49,8.2584
231374,non verificabile,5,non_verificabile,False,0,231873,14,3,0.3219
231383,non verificabile,5,non_verificabile,False,1,231915,55,9,0.8118
231386,non verificabile,5,non_verificabile,False,0,201121,1631,1805,122.5812
231413,non verificabile,5,non_verificabile,False,0,201121,1631,1805,122.5812
294660,non verificabile,5,non_verificabile,False,1,17838,2653,291,26.6816
1292798,non verificabile,5,non_verificabile,False,0,14707,30194,627,58.417
232751,non verificabile,5,non_verificabile,False,0,19964,1078,173,21.9163
231436,non verificabile,5,non_verificabile,False,0,232028,502,6,0.4989
231444,non verificabile,5,non_verificabile,False,0,178863,910,927,36.8363
231453,vero,0,vero,False,0,177792,6190,269,20.604
19790,non verificabile,5,non_verificabile,False,2,19667,4005,552,61.9257
19784,vero,0,vero,False,1,19559,3536,248,28.9722
236310,non verificabile,5,non_verificabile,False,0,53803,1869,163,21.8488
178079,non verificabile,5,non_verificabile,False,0,178079,497,83,12.5925
19799,non verificabile,5,non_verificabile,False,1,19799,588,73,11.3301
180818,non verificabile,5,non_verificabile,False,1,178882,353,31,2.8685
227507,non verificabile,5,non_verificabile,False,0,227507,10382,1317,195.9112
387489,non verificabile,5,non_verificabile,False,0,464437,1333,21,2.2146
387493,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
178088,non verificabile,5,non_verificabile,False,1,177747,11971,407,36.2606
1118700,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
303347,non verificabile,5,non_verificabile,False,0,369361,500,13,3.3642
218675,non verificabile,5,non_verificabile,False,0,215066,10382,1317,195.9112
231575,perlopiù vero,1,vero,False,0,232328,130,3,0.2338
301745,non verificabile,5,non_verificabile,False,0,362041,34752,941,80.2996
178119,non verificabile,5,non_verificabile,False,1,178119,79,13,1.0365
231573,non verificabile,5,non_verificabile,False,0,178915,1780,55,4.4428
231572,non verificabile,5,non_verificabile,False,0,178915,1780,55,4.4428
178103,non verificabile,5,non_verificabile,False,1,177728,5700,169,13.4321
19814,non verificabile,5,non_verificabile,False,0,19814,1040,13,0.7519
19866,vero,0,vero,False,0,19866,1945,74,7.1703
218677,vero,0,vero,False,3,215066,10382,1317,195.9112
178934,vero,0,vero,False,1,178896,2515,41,10.6557
292921,non verificabile,5,non_verificabile,False,0,14135,200,49,4.7323
231664,misto,2,misto,False,2,177792,6190,269,20.604
292938,non verificabile,5,non_verificabile,False,1,14901,1688,140,9.5699
387430,non verificabile,5,non_verificabile,False,2,177985,2124,98,11.3683
231667,non verificabile,5,non_verificabile,False,0,232570,3232,129,16.3995
178208,non verificabile,5,non_verificabile,False,0,177728,5700,169,13.4321
231694,non verificabile,5,non_verificabile,False,1,19884,6712,308,21.9321
231653,non verificabile,5,non_verificabile,False,0,19873,2053,270,32.7581
252483,vero,0,vero,False,0,262,10382,1317,195.9112
231683,non verificabile,5,non_verificabile,False,0,231487,18244,1724,212.5155
231707,non verificabile,5,non_verificabile,False,0,232688,37,4,1.0833
231698,non verificabile,5,non_verificabile,False,3,19884,6712,308,21.9321
231735,non verificabile,5,non_verificabile,False,0,232739,419,23,2.4123
20691,non verificabile,5,non_verificabile,False,0,19644,13405,267,19.1777
23781,non verificabile,5,non_verificabile,False,1,22492,3536,248,28.9722
259224,non verificabile,5,non_verificabile,False,3,979,10382,1317,195.9112
259223,non verificabile,5,non_verificabile,False,2,979,10382,1317,195.9112
19930,non verificabile,5,non_verificabile,False,0,19620,10382,1317,195.9112
180828,non verificabile,5,non_verificabile,False,1,178882,353,31,2.8685
1118694,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
19932,non verificabile,5,non_verificabile,False,0,19620,10382,1317,195.9112
387226,non verificabile,5,non_verificabile,False,0,262,10382,1317,195.9112
1118699,vero,0,vero,False,0,84107,8435,437,43.8333
231808,vero,0,vero,False,0,232875,127,5,0.7475
234325,non verificabile,5,non_verificabile,False,1,238367,621,13,0.9144
68895,non verificabile,5,non_verificabile,False,0,68893,617,43,3.4236
231873,non verificabile,5,non_verificabile,False,0,19964,1078,173,21.9163
179107,non verificabile,5,non_verificabile,False,1,178915,1780,55,4.4428
231874,non verificabile,5,non_verificabile,False,0,19964,1078,173,21.9163
1118696,misto,2,misto,False,0,84107,8435,437,43.8333
231878,non verificabile,5,non_verificabile,False,0,19964,1078,173,21.9163
231900,non verificabile,5,non_verificabile,False,0,232361,144,6,0.7518
179118,vero,0,vero,False,1,178867,336,27,2.924
231882,non verificabile,5,non_verificabile,False,0,233007,487,17,0.9796
231880,non verificabile,5,non_verificabile,False,0,232991,175,4,0.9974
231931,non verificabile,5,non_verificabile,False,0,177960,9079,392,33.8801
19971,non verificabile,5,non_verificabile,False,0,19971,348,125,14.8119
231927,non verificabile,5,non_verificabile,False,0,233113,368,20,3.2612
231924,non verificabile,5,non_verificabile,False,0,233090,106,6,0.5759
19997,vero,0,vero,False,2,19997,775,31,2.463
179145,non verificabile,5,non_verificabile,False,1,179145,221,40,4.6571
231919,non verificabile,5,non_verificabile,False,0,177534,6190,269,20.604
231928,non verificabile,5,non_verificabile,False,0,181209,1364,58,6.3099
179508,non verificabile,5,non_verificabile,False,1,177539,273,35,5.0548
218683,non verificabile,5,non_verificabile,False,1,215066,10382,1317,195.9112
246465,non verificabile,5,non_verificabile,False,0,262462,214,11,1.6764
15591,non verificabile,5,non_verificabile,False,1,15591,872,78,9.1662
179928,non verificabile,5,non_verificabile,False,1,179928,593,13,1.3796
232022,non verificabile,5,non_verificabile,False,0,230535,218,37,12.9208
232057,non verificabile,5,non_verificabile,False,0,179965,113,32,5.1121
232026,non verificabile,5,non_verificabile,False,0,233301,678,26,4.479
236537,non verificabile,5,non_verificabile,False,1,22818,2701,263,33.2529
179900,perlopiù vero,1,vero,False,0,179900,708,27,5.2177
232046,non verificabile,5,non_verificabile,False,0,201121,1631,1805,122.5812
387497,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
232067,non verificabile,5,non_verificabile,False,0,179151,363,11,1.3635
219535,non verificabile,5,non_verificabile,False,2,211160,10382,1317,195.9112
213206,non verificabile,5,non_verificabile,False,1,211419,25,31,6.8272
232261,falso,4,falso,False,0,233784,185,3,0.3554
232075,non verificabile,5,non_verificabile,False,0,179970,1542,15,1.5168
207877,vero,0,vero,False,1,201364,2779,56,4.75
469352,non verificabile,5,non_verificabile,False,0,80329,10382,1317,195.9112
232107,non verificabile,5,non_verificabile,False,0,201431,1420,7,0.5329
232091,non verificabile,5,non_verificabile,False,0,233414,52,8,0.9328
268136,non verificabile,5,non_verificabile,False,0,308830,2231,48,5.5456
179987,non verificabile,5,non_verificabile,False,0,179986,1325,17,1.4378
252704,non verificabile,5,non_verificabile,False,0,12801,22067,285,16.6343
259230,non verificabile,5,non_verificabile,False,0,277519,989,32,4.275
232115,non verificabile,5,non_verificabile,False,0,233471,584,7,0.2761
207881,vero,0,vero,False,1,201364,2779,56,4.75
207884,vero,0,vero,False,1,201364,2779,56,4.75
232159,non verificabile,5,non_verificabile,False,0,205584,3243,90,7.7705
234661,non verificabile,5,non_verificabile,False,0,19941,2971,436,70.1759
211149,non verificabile,5,non_verificabile,False,1,211149,2,1,0.0975
232174,non verificabile,5,non_verificabile,False,0,205637,11640,230,25.4342
226914,non verificabile,5,non_verificabile,False,0,226860,34,6,0.4155
295561,non verificabile,5,non_verificabile,False,1,215066,10382,1317,195.9112
232182,non verificabile,5,non_verificabile,False,0,205637,11640,230,25.4342
180113,non verificabile,5,non_verificabile,False,0,180111,1920,56,11.5665
23548,vero,0,vero,False,1,22870,2353,297,34.958
218684,misto,2,misto,False,1,215066,10382,1317,195.9112
295565,non verificabile,5,non_verificabile,False,1,215066,10382,1317,195.9112
295563,perlopiù vero,1,vero,False,1,215066,10382,1317,195.9112
20701,non verificabile,5,non_verificabile,False,2,19907,30194,627,58.417
232192,non verificabile,5,non_verificabile,False,0,205637,11640,230,25.4342
207774,falso,4,falso,False,1,201364,2779,56,4.75
232199,non verificabile,5,non_verificabile,False,0,205637,11640,230,25.4342
207908,non verificabile,5,non_verificabile,False,2,201364,2779,56,4.75
530917,non verificabile,5,non_verificabile,False,0,3749,1510,113,15.4734
488031,non verificabile,5,non_verificabile,False,0,96891,22067,285,16.6343
232268,non verificabile,5,non_verificabile,False,0,233792,456,24,4.6304
205686,non verificabile,5,non_verificabile,False,0,201271,1714,21,0.7254
232271,non verificabile,5,non_verificabile,False,0,233795,267,23,3.5458
232193,non verificabile,5,non_verificabile,False,0,205637,11640,230,25.4342
25925,vero,0,vero,False,0,24202,90580,586,29.898
232235,non verificabile,5,non_verificabile,False,0,233717,798,28,3.9831
207948,non verificabile,5,non_verificabile,False,1,201364,2779,56,4.75
180013,non verificabile,5,non_verificabile,False,1,180012,3,2,0.3149
232310,non verificabile,5,non_verificabile,False,0,19964,1078,173,21.9163
232405,non verificabile,5,non_verificabile,False,0,232537,184,49,6.6303
180030,non verificabile,5,non_verificabile,False,0,179905,5613,130,7.9738
180021,non verificabile,5,non_verificabile,False,1,179976,34752,941,80.2996
308450,non verificabile,5,non_verificabile,False,0,376475,1115,25,3.3912
84239,non verificabile,5,non_verificabile,False,0,80329,10382,1317,195.9112
179612,misto,2,misto,False,1,179612,593,13,1.3796
63324,non verificabile,5,non_verificabile,False,1,63324,1540,102,8.6888
207950,vero,0,vero,False,1,201364,2779,56,4.75
232382,non verificabile,5,non_verificabile,False,0,234050,5484,727,89.5102
232408,non verificabile,5,non_verificabile,False,1,234086,944,36,3.6889
301696,non verificabile,5,non_verificabile,False,0,365952,135,8,1.5487
232420,non verificabile,5,non_verificabile,False,0,231168,938,83,9.8557
232407,falso,4,falso,False,1,234087,340,18,5.8785
232411,non verificabile,5,non_verificabile,False,0,180034,1677,43,2.134
232416,non verificabile,5,non_verificabile,False,0,234105,441,5,0.2671
218688,non verificabile,5,non_verificabile,False,2,214998,2661,136,14.6434
180036,non verificabile,5,non_verificabile,False,0,180036,4996,201,13.4421
232441,non verificabile,5,non_verificabile,False,0,234144,91,4,0.3399
232438,non verificabile,5,non_verificabile,False,0,53803,1869,163,21.8488
234598,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
232434,non verificabile,5,non_verificabile,False,0,53803,1869,163,21.8488
263825,vero,0,vero,False,4,43636,913,59,9.3866
179645,misto,2,misto,False,0,179638,618,76,5.7598
179658,vero,0,vero,False,1,179658,1721,60,6.191
180048,perlopiù vero,1,vero,False,0,179976,34752,941,80.2996
15631,non verificabile,5,non_verificabile,False,0,14901,1688,140,9.5699
232517,non verificabile,5,non_verificabile,False,0,178860,363,11,1.3635
232546,vero,0,vero,False,0,19776,451,34,4.7486
274924,non verificabile,5,non_verificabile,False,0,323687,40126,593,37.9708
300195,non verificabile,5,non_verificabile,False,0,96891,22067,285,16.6343
20406,non verificabile,5,non_verificabile,False,0,19907,30194,627,58.417
248603,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
232545,non verificabile,5,non_verificabile,False,0,20044,1060,128,13.9505
180059,non verificabile,5,non_verificabile,False,0,179976,34752,941,80.2996
364670,non verificabile,5,non_verificabile,False,1,177985,2124,98,11.3683
232544,falso,4,falso,False,0,234454,1135,96,13.1135
377419,misto,2,misto,False,0,76283,22067,285,16.6343
270040,non verificabile,5,non_verificabile,False,0,77094,312,22,3.4488
270023,non verificabile,5,non_verificabile,False,0,77859,3270,64,3.4452
232581,non verificabile,5,non_verificabile,False,2,20147,3148,304,27.1535
232596,non verificabile,5,non_verificabile,False,0,234607,77,4,0.4434
295570,non verificabile,5,non_verificabile,False,0,217532,2108,57,3.8206
232595,non verificabile,5,non_verificabile,False,0,234607,77,4,0.4434
232632,non verificabile,5,non_verificabile,False,0,234713,1423,62,10.0143
232636,non verificabile,5,non_verificabile,False,0,234713,1423,62,10.0143
292966,non verificabile,5,non_verificabile,False,0,14901,1688,140,9.5699
270032,non verificabile,5,non_verificabile,False,0,77094,312,22,3.4488
232660,vero,0,vero,False,0,234755,379,23,2.9097
301807,non verificabile,5,non_verificabile,False,0,98655,1228,45,6.3163
232687,non verificabile,5,non_verificabile,False,0,234823,73,2,0.2532
232662,non verificabile,5,non_verificabile,False,0,53803,1869,163,21.8488
232688,non verificabile,5,non_verificabile,False,0,186023,236,35,3.9294
232691,non verificabile,5,non_verificabile,False,0,179722,6712,308,21.9321
301810,non verificabile,5,non_verificabile,False,0,98655,1228,45,6.3163
232689,non verificabile,5,non_verificabile,False,0,179722,6712,308,21.9321
377414,non verificabile,5,non_verificabile,False,0,76283,22067,285,16.6343
20227,non verificabile,5,non_verificabile,False,2,19964,1078,173,21.9163
17266,non verificabile,5,non_verificabile,False,0,14901,1688,140,9.5699
292992,non verificabile,5,non_verificabile,False,0,14901,1688,140,9.5699
193283,non verificabile,5,non_verificabile,False,0,191876,623,139,24.5199
232712,vero,0,vero,False,0,179700,584,7,0.2761
17267,non verificabile,5,non_verificabile,False,0,14901,1688,140,9.5699
180091,non verificabile,5,non_verificabile,False,0,179976,34752,941,80.2996
179731,perlopiù vero,1,vero,False,1,177580,11971,407,36.2606
480265,vero,0,vero,False,0,227507,10382,1317,195.9112
180088,non verificabile,5,non_verificabile,False,0,179976,34752,941,80.2996
234479,non verificabile,5,non_verificabile,False,0,238709,128,11,1.4688
20655,vero,0,vero,False,1,20522,7719,288,25.0047
20674,vero,0,vero,False,4,19819,1822,77,9.5717
207907,misto,2,misto,False,3,201364,2779,56,4.75
234638,misto,2,misto,False,0,180491,705,31,8.3746
234673,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234680,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
209033,misto,2,misto,False,1,209033,173,3,0.333
209040,vero,0,vero,False,1,208970,497,83,12.5925
234698,non verificabile,5,non_verificabile,False,0,20703,147,20,5.8974
234702,non verificabile,5,non_verificabile,False,0,239142,183,40,7.49
234675,non verificabile,5,non_verificabile,False,0,236757,423,109,15.4144
20711,vero,0,vero,False,0,20497,1161,85,9.29
303261,non verificabile,5,non_verificabile,False,0,191198,3417,133,18.2405
388595,perlopiù vero,1,vero,False,0,177985,2124,98,11.3683
209052,non verificabile,5,non_verificabile,False,1,208999,42,15,2.1252
50789,non verificabile,5,non_verificabile,False,2,49583,913,59,9.3866
20770,vero,0,vero,False,1,19590,6092,358,30.0588
234729,non verificabile,5,non_verificabile,False,0,239202,25,1,0.0451
234750,non verificabile,5,non_verificabile,False,0,239229,303,7,0.3331
235110,non verificabile,5,non_verificabile,False,0,20407,4209,170,30.6012
3849,misto,2,misto,False,2,2968,10382,1317,195.9112
234795,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
20804,vero,0,vero,False,1,19590,6092,358,30.0588
20800,vero,0,vero,False,4,19590,6092,358,30.0588
234743,non verificabile,5,non_verificabile,False,0,239226,592,23,2.1428
15593,non verificabile,5,non_verificabile,False,21,13912,827,234,23.9235
234858,non verificabile,5,non_verificabile,False,0,231936,316,28,5.7826
70164,vero,0,vero,False,2,67317,3532,426,36.6583
181742,non verificabile,5,non_verificabile,False,1,181742,515,12,0.622
86721,non verificabile,5,non_verificabile,False,1,86721,232,7,0.5226
20849,vero,0,vero,False,1,19590,6092,358,30.0588
234887,non verificabile,5,non_verificabile,False,0,239509,1394,27,2.3212
234932,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234923,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234924,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234945,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
234934,non verificabile,5,non_verificabile,False,0,180491,705,31,8.3746
279929,non verificabile,5,non_verificabile,False,0,215364,39881,273,34.3497
234933,falso,4,falso,False,0,180491,705,31,8.3746
251867,non verificabile,5,non_verificabile,False,2,272160,1041,28,4.1152
234958,non verificabile,5,non_verificabile,False,0,177539,273,35,5.0548
101363,misto,2,misto,False,1,97485,10382,1317,195.9112
251869,non verificabile,5,non_verificabile,False,1,272188,2108,57,3.8206
20866,vero,0,vero,False,4,19590,6092,358,30.0588
234972,non verificabile,5,non_verificabile,False,0,239690,55,5,0.3155
270461,non verificabile,5,non_verificabile,False,0,308531,38314,308,25.7819
84250,non verificabile,5,non_verificabile,False,0,84107,8435,437,43.8333
235082,non verificabile,5,non_verificabile,False,0,239940,776,44,7.3298
218698,non verificabile,5,non_verificabile,False,0,215139,3243,312,31.0081
181931,non verificabile,5,non_verificabile,False,1,179514,588,73,11.3301
249017,misto,2,misto,False,0,74353,10382,1317,195.9112
182020,falso,4,falso,False,1,179514,588,73,11.3301
235095,non verificabile,5,non_verificabile,False,0,177606,9408,1305,198.1455
63337,vero,0,vero,False,1,63337,695,19,1.5165
235138,non verificabile,5,non_verificabile,False,0,240069,253,34,6.9306
218699,vero,0,vero,False,0,214906,2385,257,31.2694
101364,misto,2,misto,False,0,97485,10382,1317,195.9112
235062,non verificabile,5,non_verificabile,False,0,239894,602,14,1.5564
235207,non verificabile,5,non_verificabile,False,0,56221,931,66,6.5407
76380,vero,0,vero,False,1,74353,10382,1317,195.9112
235680,non verificabile,5,non_verificabile,False,0,20972,1905,81,9.3008
14056,vero,0,vero,False,0,13928,599,52,4.4243
84312,misto,2,misto,False,0,84107,8435,437,43.8333
11840,falso,4,falso,False,1,11840,302,317,12.0952
209301,vero,0,vero,False,1,208970,497,83,12.5925
209334,vero,0,vero,False,1,209061,229,24,3.7548
235445,non verificabile,5,non_verificabile,False,0,11834,1631,1805,122.5812
209431,vero,0,vero,False,4,208979,3536,248,28.9722
209428,vero,0,vero,False,1,209428,336,27,2.924
235451,non verificabile,5,non_verificabile,False,0,11834,1631,1805,122.5812
235449,non verificabile,5,non_verificabile,False,0,11834,1631,1805,122.5812
190787,vero,0,vero,False,0,190787,2619,127,9.8533
209509,vero,0,vero,False,2,208970,497,83,12.5925
235465,non verificabile,5,non_verificabile,False,0,240679,226,6,0.6108
296703,non verificabile,5,non_verificabile,False,0,358538,478,44,7.9799
209566,misto,2,misto,False,1,209061,229,24,3.7548
66710,non verificabile,5,non_verificabile,False,0,66710,4363,69,4.478
235507,non verificabile,5,non_verificabile,False,0,240781,426,9,0.6411
11928,vero,0,vero,False,4,11928,1067,50,4.5357
235567,non verificabile,5,non_verificabile,False,0,11844,76695,552,46.345
275065,non verificabile,5,non_verificabile,False,0,323958,3883,126,11.3254
558179,falso,4,falso,False,1,14362,9408,1305,198.1455
388592,non verificabile,5,non_verificabile,False,0,177985,2124,98,11.3683
209572,vero,0,vero,False,1,209066,1090,31,3.4975
256180,misto,2,misto,False,0,279741,38314,308,25.7819
20968,non verificabile,5,non_verificabile,False,0,19644,13405,267,19.1777
296706,non verificabile,5,non_verificabile,False,0,358541,135,4,0.5654
235664,non verificabile,5,non_verificabile,False,1,241227,278,20,2.0914
275075,non verificabile,5,non_verificabile,False,0,323958,3883,126,11.3254
235673,non verificabile,5,non_verificabile,False,0,241258,299,6,0.5128
235685,non verificabile,5,non_verificabile,False,0,241293,578,27,3.362
20975,vero,0,vero,False,1,19590,6092,358,30.0588
235733,non verificabile,5,non_verificabile,False,0,241422,26,1,0.1021
235669,misto,2,misto,False,0,231383,1932,97,6.2925
218703,non verificabile,5,non_verificabile,False,0,216738,8435,437,43.8333
21003,vero,0,vero,False,1,19590,6092,358,30.0588
63347,misto,2,misto,False,1,61665,10382,1317,195.9112
21010,vero,0,vero,False,1,19590,6092,358,30.0588
235745,non verificabile,5,non_verificabile,False,0,241453,471,162,6.1371
183016,non verificabile,5,non_verificabile,False,2,182969,837,64,6.5505
21022,vero,0,vero,False,1,19590,6092,358,30.0588
245018,non verificabile,5,non_verificabile,False,0,74357,4550,252,20.7991
183066,non verificabile,5,non_verificabile,False,1,182969,837,64,6.5505
277588,non verificabile,5,non_verificabile,False,0,61665,10382,1317,195.9112
235718,non verificabile,5,non_verificabile,False,0,241392,295,6,0.9893
235763,non verificabile,5,non_verificabile,False,0,56221,931,66,6.5407
66715,non verificabile,5,non_verificabile,False,0,66715,201,0,0.0
582899,misto,2,misto,False,4,66710,4363,69,4.478
235781,non verificabile,5,non_verificabile,False,0,232014,479,51,12.2754
235795,vero,0,vero,False,0,19584,22,20,5.3477
211941,non verificabile,5,non_verificabile,False,1,211940,892,196,21.3966
183099,non verificabile,5,non_verificabile,False,1,183099,379,32,3.399
183111,non verificabile,5,non_verificabile,False,3,182969,837,64,6.5505
235816,non verificabile,5,non_verificabile,False,0,241669,888,79,11.8182
259237,non verificabile,5,non_verificabile,False,0,553,827,234,23.9235
235807,non verificabile,5,non_verificabile,False,0,233043,508,87,13.816
183153,non verificabile,5,non_verificabile,False,1,177539,273,35,5.0548
235805,non verificabile,5,non_verificabile,False,0,19570,2701,263,33.2529
235840,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
183124,vero,0,vero,False,1,179515,4005,552,61.9257
183115,non verificabile,5,non_verificabile,False,1,182969,837,64,6.5505
235828,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
235854,non verificabile,5,non_verificabile,False,0,241827,1753,66,7.5796
235901,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
181150,non verificabile,5,non_verificabile,False,2,181150,353,31,2.8685
17633,non verificabile,5,non_verificabile,False,0,17633,576,25,2.0188
21189,non verificabile,5,non_verificabile,False,1,21165,751,63,5.4364
211124,non verificabile,5,non_verificabile,False,2,209595,316,114,15.0068
183243,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
235940,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
21144,vero,0,vero,False,2,19855,3532,426,36.6583
183274,non verificabile,5,non_verificabile,False,2,182969,837,64,6.5505
252846,non verificabile,5,non_verificabile,False,0,274155,853,48,9.6011
724760,non verificabile,5,non_verificabile,False,0,3749,1510,113,15.4734
183279,vero,0,vero,False,1,177985,2124,98,11.3683
183339,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
20303,non verificabile,5,non_verificabile,False,1,19571,93,75,7.6056
20264,vero,0,vero,False,1,19571,93,75,7.6056
183315,non verificabile,5,non_verificabile,False,1,182969,837,64,6.5505
183296,non verificabile,5,non_verificabile,False,2,182969,837,64,6.5505
183338,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
183354,non verificabile,5,non_verificabile,False,1,177736,202,34,3.027
756009,non verificabile,5,non_verificabile,False,0,315384,47385,845,78.2592
15413,vero,0,vero,False,0,14675,2725,233,32.7896
22493,non verificabile,5,non_verificabile,False,1,22493,1672,81,6.282
236063,vero,0,vero,False,0,242328,106,14,3.23
183355,non verificabile,5,non_verificabile,False,0,182969,837,64,6.5505
183330,falso,4,falso,False,1,182969,837,64,6.5505
183335,misto,2,misto,False,1,182969,837,64,6.5505
236017,misto,2,misto,False,0,21222,3637,40,1.817
20461,non verificabile,5,non_verificabile,False,2,19907,30194,627,58.417
